product,timestamp,bid_prices,bid_volumes,ask_prices,ask_volumes,best_bid,best_bid_volume,best_ask,best_ask_volume,total_ask_volume,total_bid_volume,total_volume,mid_price,weighted_mid_price,max_sell_position,max_buy_position,current_position,observation_plain_value,observation_bidPrice,observation_askPrice,observation_transportFees,observation_exportTariff,observation_importTariff,observation_sugarPrice,observation_sunlightIndex,fair_price,mid_price_sma_5,mid_price_sma_10,mid_price_sma_20,mid_price_sma_40,sma5x20_signal,sma10x40_signal
RAINFOREST_RESIN,92900.0,"[9998.0, 9996.0, 9995.0, nan]","[1.0, 2.0, 28.0, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -28.0, nan, nan]",9998.0,1.0,10004.0,-2.0,-30.0,31.0,61.0,10001.0,9999.967213114754,-50.0,50.0,43.0,,,,,,,,,10000.425,10000.0,10000.1,10000.425,10000.2375,-1,-1
SQUID_INK,92900.0,"[1812.0, nan, nan, nan]","[32.0, nan, nan, nan]","[1815.0, nan, nan, nan]","[-30.0, nan, nan, nan]",1812.0,32.0,1815.0,-30.0,-30.0,32.0,62.0,1813.5,1813.4516129032256,-50.0,50.0,-50.0,,,,,,,,,1807.425,1812.2,1810.45,1807.425,1807.2625,1,1
KELP,93000.0,"[2034.0, nan, nan, nan]","[23.0, nan, nan, nan]","[2038.0, nan, nan, nan]","[-23.0, nan, nan, nan]",2034.0,23.0,2038.0,-23.0,-23.0,23.0,46.0,2036.0,2036.0,-50.0,50.0,43.0,,,,,,,,,2035.775,2035.9,2035.75,2035.775,2035.85,1,-1
RAINFOREST_RESIN,93000.0,"[9995.0, nan, nan, nan]","[23.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-23.0, nan, nan, nan]",9995.0,23.0,10005.0,-23.0,-23.0,23.0,46.0,10000.0,10000.0,-50.0,50.0,43.0,,,,,,,,,10000.275,10000.2,10000.2,10000.275,10000.2125,-1,-1
SQUID_INK,93000.0,"[1811.0, nan, nan, nan]","[23.0, nan, nan, nan]","[1815.0, nan, nan, nan]","[-23.0, nan, nan, nan]",1811.0,23.0,1815.0,-23.0,-23.0,23.0,46.0,1813.0,1813.0,-50.0,50.0,-50.0,,,,,,,,,1807.8,1812.9,1810.9,1807.8,1807.375,1,1
KELP,93100.0,"[2034.0, nan, nan, nan]","[27.0, nan, nan, nan]","[2036.0, 2038.0, nan, nan]","[-2.0, -27.0, nan, nan]",2034.0,27.0,2036.0,-2.0,-29.0,27.0,56.0,2035.0,2036.0,-50.0,50.0,43.0,,,,,,,,,2035.75,2035.7,2035.7,2035.75,2035.8125,-1,-1
RAINFOREST_RESIN,93100.0,"[9998.0, 9996.0, 9995.0, nan]","[8.0, 2.0, 25.0, nan]","[10000.0, 10004.0, 10005.0, nan]","[-1.0, -2.0, -25.0, nan]",9998.0,8.0,10000.0,-1.0,-28.0,35.0,63.0,9999.0,9999.746031746032,-50.0,50.0,43.0,,,,,,,,,10000.225,10000.0,10000.1,10000.225,10000.1875,-1,-1
SQUID_INK,93100.0,"[1811.0, 1810.0, nan, nan]","[2.0, 25.0, nan, nan]","[1812.0, 1814.0, nan, nan]","[-2.0, -27.0, nan, nan]",1811.0,2.0,1812.0,-2.0,-29.0,27.0,56.0,1811.5,1812.0357142857144,-50.0,50.0,-50.0,,,,,,,,,1808.15,1812.9,1811.2,1808.15,1807.45,1,1
KELP,93200.0,"[2034.0, nan, nan, nan]","[23.0, nan, nan, nan]","[2038.0, nan, nan, nan]","[-23.0, nan, nan, nan]",2034.0,23.0,2038.0,-23.0,-23.0,23.0,46.0,2036.0,2036.0,-50.0,50.0,43.0,,,,,,,,,2035.8,2035.9,2035.7,2035.8,2035.8375,1,-1
RAINFOREST_RESIN,93200.0,"[9998.0, 9995.0, nan, nan]","[5.0, 23.0, nan, nan]","[10005.0, nan, nan, nan]","[-23.0, nan, nan, nan]",9998.0,5.0,10005.0,-23.0,-23.0,28.0,51.0,10001.5,9999.803921568628,-50.0,50.0,44.0,,,,,,,,,10000.3,10000.3,9999.9,10000.3,10000.225,0,-1
SQUID_INK,93200.0,"[1810.0, nan, nan, nan]","[23.0, nan, nan, nan]","[1813.0, nan, nan, nan]","[-23.0, nan, nan, nan]",1810.0,23.0,1813.0,-23.0,-23.0,23.0,46.0,1811.5,1811.5,-50.0,50.0,-50.0,,,,,,,,,1808.575,1812.8,1811.5,1808.575,1807.5375,1,1
KELP,93300.0,"[2034.0, nan, nan, nan]","[23.0, nan, nan, nan]","[2036.0, 2038.0, nan, nan]","[-7.0, -23.0, nan, nan]",2034.0,23.0,2036.0,-7.0,-30.0,23.0,53.0,2035.0,2036.0,-50.0,50.0,43.0,,,,,,,,,2035.8,2035.7,2035.65,2035.8,2035.8,-1,-1
RAINFOREST_RESIN,93300.0,"[9995.0, nan, nan, nan]","[23.0, nan, nan, nan]","[10000.0, 10002.0, 10005.0, nan]","[-6.0, -3.0, -23.0, nan]",9995.0,23.0,10000.0,-6.0,-32.0,23.0,55.0,9997.5,10000.10909090909,-50.0,50.0,44.0,,,,,,,,,10000.0,9999.8,9999.65,10000.0,10000.1625,-1,-1
SQUID_INK,93300.0,"[1810.0, nan, nan, nan]","[23.0, nan, nan, nan]","[1811.0, 1813.0, nan, nan]","[-7.0, -23.0, nan, nan]",1810.0,23.0,1811.0,-7.0,-30.0,23.0,53.0,1810.5,1811.433962264151,-50.0,50.0,-50.0,,,,,,,,,1809.05,1812.0,1811.7,1809.05,1807.6125,1,1
KELP,93400.0,"[2034.0, nan, nan, nan]","[23.0, nan, nan, nan]","[2038.0, nan, nan, nan]","[-23.0, nan, nan, nan]",2034.0,23.0,2038.0,-23.0,-23.0,23.0,46.0,2036.0,2036.0,-50.0,50.0,43.0,,,,,,,,,2035.825,2035.6,2035.7,2035.825,2035.7875,-1,-1
RAINFOREST_RESIN,93400.0,"[9995.0, nan, nan, nan]","[23.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-23.0, nan, nan, nan]",9995.0,23.0,10005.0,-23.0,-23.0,23.0,46.0,10000.0,10000.0,-50.0,50.0,44.0,,,,,,,,,10000.05,9999.6,9999.8,10000.05,10000.1625,-1,-1
SQUID_INK,93400.0,"[1811.0, nan, nan, nan]","[23.0, nan, nan, nan]","[1814.0, nan, nan, nan]","[-23.0, nan, nan, nan]",1811.0,23.0,1814.0,-23.0,-23.0,23.0,46.0,1812.5,1812.5,-50.0,50.0,-50.0,,,,,,,,,1809.55,1811.8,1812.0,1809.55,1807.7375,1,1
KELP,93500.0,"[2036.0, 2034.0, nan, nan]","[5.0, 29.0, nan, nan]","[2038.0, nan, nan, nan]","[-29.0, nan, nan, nan]",2036.0,5.0,2038.0,-29.0,-29.0,34.0,63.0,2037.0,2036.0,-50.0,50.0,43.0,,,,,,,,,2035.9,2035.8,2035.85,2035.9,2035.8125,-1,1
RAINFOREST_RESIN,93500.0,"[9996.0, 9995.0, nan, nan]","[1.0, 28.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -28.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-29.0,29.0,58.0,10000.0,10000.0,-50.0,50.0,44.0,,,,,,,,,10000.05,9999.6,9999.9,10000.05,10000.1625,-1,-1
SQUID_INK,93500.0,"[1817.0, 1815.0, nan, nan]","[5.0, 29.0, nan, nan]","[1818.0, nan, nan, nan]","[-29.0, nan, nan, nan]",1817.0,5.0,1818.0,-29.0,-29.0,34.0,63.0,1817.5,1816.5396825396824,-50.0,50.0,-50.0,,,,,,,,,1810.25,1812.7,1812.8,1810.25,1807.9875,1,1
KELP,93600.0,"[2034.0, nan, nan, nan]","[29.0, nan, nan, nan]","[2038.0, nan, nan, nan]","[-29.0, nan, nan, nan]",2034.0,29.0,2038.0,-29.0,-29.0,29.0,58.0,2036.0,2036.0,-50.0,50.0,38.0,,,,,,,,,2035.875,2036.0,2035.85,2035.875,2035.8125,1,1
RAINFOREST_RESIN,93600.0,"[9995.0, nan, nan, nan]","[29.0, nan, nan, nan]","[9998.0, 10002.0, 10005.0, nan]","[-1.0, -4.0, -29.0, nan]",9995.0,29.0,9998.0,-1.0,-34.0,29.0,63.0,9996.5,10000.09523809524,-50.0,50.0,44.0,,,,,,,,,9999.875,9999.1,9999.55,9999.875,10000.075,-1,-1
SQUID_INK,93600.0,"[1815.0, nan, nan, nan]","[29.0, nan, nan, nan]","[1818.0, nan, nan, nan]","[-29.0, nan, nan, nan]",1815.0,29.0,1818.0,-29.0,-29.0,29.0,58.0,1816.5,1816.5,-50.0,50.0,-50.0,,,,,,,,,1810.975,1813.7,1813.3,1810.975,1808.2625,1,1
KELP,93700.0,"[2035.0, 2034.0, nan, nan]","[1.0, 29.0, nan, nan]","[2038.0, nan, nan, nan]","[-30.0, nan, nan, nan]",2035.0,1.0,2038.0,-30.0,-30.0,30.0,60.0,2036.5,2036.0166666666669,-50.0,50.0,38.0,,,,,,,,,2035.9,2036.1,2036.0,2035.9,2035.825,1,1
RAINFOREST_RESIN,93700.0,"[9998.0, 9996.0, 9995.0, nan]","[7.0, 1.0, 29.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -29.0, nan, nan]",9998.0,7.0,10004.0,-1.0,-30.0,37.0,67.0,10001.0,9999.79104477612,-50.0,50.0,45.0,,,,,,,,,9999.925,9999.0,9999.65,9999.925,10000.1,-1,-1
SQUID_INK,93700.0,"[1818.0, nan, nan, nan]","[30.0, nan, nan, nan]","[1821.0, nan, nan, nan]","[-30.0, nan, nan, nan]",1818.0,30.0,1821.0,-30.0,-30.0,30.0,60.0,1819.5,1819.5,-50.0,50.0,-50.0,,,,,,,,,1811.725,1815.3,1814.05,1811.725,1808.5625,1,1
KELP,93800.0,"[2035.0, 2034.0, nan, nan]","[1.0, 20.0, nan, nan]","[2036.0, 2038.0, nan, nan]","[-6.0, -21.0, nan, nan]",2035.0,1.0,2036.0,-6.0,-27.0,21.0,48.0,2035.5,2036.0208333333333,-50.0,50.0,38.0,,,,,,,,,2035.875,2036.2,2035.95,2035.875,2035.775,1,1
RAINFOREST_RESIN,93800.0,"[9996.0, 9995.0, nan, nan]","[1.0, 20.0, nan, nan]","[9998.0, 10004.0, 10005.0, nan]","[-5.0, -1.0, -20.0, nan]",9996.0,1.0,9998.0,-5.0,-26.0,21.0,47.0,9997.0,9999.787234042553,-50.0,50.0,45.0,,,,,,,,,9999.675,9998.9,9999.35,9999.675,9999.9875,-1,-1
SQUID_INK,93800.0,"[1815.0, nan, nan, nan]","[21.0, nan, nan, nan]","[1816.0, 1818.0, nan, nan]","[-6.0, -21.0, nan, nan]",1815.0,21.0,1816.0,-6.0,-27.0,21.0,48.0,1815.5,1816.4375,-50.0,50.0,-50.0,,,,,,,,,1812.1,1816.3,1814.15,1812.1,1808.7875,1,1
KELP,93900.0,"[2034.0, nan, nan, nan]","[29.0, nan, nan, nan]","[2038.0, nan, nan, nan]","[-29.0, nan, nan, nan]",2034.0,29.0,2038.0,-29.0,-29.0,29.0,58.0,2036.0,2036.0,-50.0,50.0,38.0,,,,,,,,,2035.85,2036.2,2035.9,2035.85,2035.775,1,1
RAINFOREST_RESIN,93900.0,"[9996.0, 9995.0, nan, nan]","[2.0, 27.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -27.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-29.0,29.0,58.0,10000.0,10000.0,-50.0,50.0,50.0,,,,,,,,,9999.675,9998.9,9999.25,9999.675,9999.9875,-1,-1
SQUID_INK,93900.0,"[1814.0, nan, nan, nan]","[29.0, nan, nan, nan]","[1817.0, nan, nan, nan]","[-29.0, nan, nan, nan]",1814.0,29.0,1817.0,-29.0,-29.0,29.0,58.0,1815.5,1815.5,-50.0,50.0,-50.0,,,,,,,,,1812.4,1816.9,1814.35,1812.4,1808.9875,1,1
KELP,94000.0,"[2035.0, 2034.0, nan, nan]","[8.0, 22.0, nan, nan]","[2038.0, nan, nan, nan]","[-22.0, nan, nan, nan]",2035.0,8.0,2038.0,-22.0,-22.0,30.0,52.0,2036.5,2035.8461538461536,-50.0,50.0,38.0,,,,,,,,,2035.85,2036.1,2035.95,2035.85,2035.775,1,1
RAINFOREST_RESIN,94000.0,"[9995.0, nan, nan, nan]","[22.0, nan, nan, nan]","[10002.0, 10005.0, nan, nan]","[-7.0, -22.0, nan, nan]",9995.0,22.0,10002.0,-7.0,-29.0,22.0,51.0,9998.5,10000.27450980392,-50.0,50.0,50.0,,,,,,,,,9999.65,9998.6,9999.1,9999.65,9999.9875,-1,-1
SQUID_INK,94000.0,"[1815.0, nan, nan, nan]","[30.0, nan, nan, nan]","[1818.0, nan, nan, nan]","[-22.0, nan, nan, nan]",1815.0,30.0,1818.0,-22.0,-22.0,30.0,52.0,1816.5,1816.2692307692307,-50.0,50.0,-50.0,,,,,,,,,1812.8,1816.7,1814.7,1812.8,1809.2375,1,1
KELP,94100.0,"[2035.0, nan, nan, nan]","[31.0, nan, nan, nan]","[2038.0, nan, nan, nan]","[-31.0, nan, nan, nan]",2035.0,31.0,2038.0,-31.0,-31.0,31.0,62.0,2036.5,2036.5,-50.0,50.0,38.0,,,,,,,,,2035.9,2036.2,2036.1,2035.9,2035.8125,1,1
RAINFOREST_RESIN,94100.0,"[9996.0, 9995.0, nan, nan]","[1.0, 30.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -30.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-31.0,31.0,62.0,10000.0,10000.0,-50.0,50.0,50.0,,,,,,,,,9999.65,9999.3,9999.2,9999.65,10000.0625,-1,-1
SQUID_INK,94100.0,"[1814.0, nan, nan, nan]","[31.0, nan, nan, nan]","[1817.0, nan, nan, nan]","[-31.0, nan, nan, nan]",1814.0,31.0,1817.0,-31.0,-31.0,31.0,62.0,1815.5,1815.5,-50.0,50.0,-50.0,,,,,,,,,1813.15,1816.5,1815.1,1813.15,1809.4875,1,1
KELP,94200.0,"[2034.0, nan, nan, nan]","[28.0, nan, nan, nan]","[2037.0, 2038.0, nan, nan]","[-3.0, -28.0, nan, nan]",2034.0,28.0,2037.0,-3.0,-31.0,28.0,59.0,2035.5,2036.050847457627,-50.0,50.0,38.0,,,,,,,,,2035.875,2036.0,2036.05,2035.875,2035.825,1,1
RAINFOREST_RESIN,94200.0,"[9995.0, nan, nan, nan]","[28.0, nan, nan, nan]","[10002.0, 10005.0, nan, nan]","[-8.0, -28.0, nan, nan]",9995.0,28.0,10002.0,-8.0,-36.0,28.0,64.0,9998.5,10000.25,-50.0,50.0,50.0,,,,,,,,,9999.4,9998.8,9998.9,9999.4,10000.0,-1,-1
SQUID_INK,94200.0,"[1814.0, nan, nan, nan]","[28.0, nan, nan, nan]","[1816.0, 1817.0, nan, nan]","[-3.0, -28.0, nan, nan]",1814.0,28.0,1816.0,-3.0,-31.0,28.0,59.0,1815.0,1815.5254237288136,-50.0,50.0,-50.0,,,,,,,,,1813.475,1815.6,1815.45,1813.475,1809.75,1,1
KELP,94300.0,"[2035.0, nan, nan, nan]","[31.0, nan, nan, nan]","[2038.0, nan, nan, nan]","[-31.0, nan, nan, nan]",2035.0,31.0,2038.0,-31.0,-31.0,31.0,62.0,2036.5,2036.5,-50.0,50.0,38.0,,,,,,,,,2035.925,2036.2,2036.2,2035.925,2035.825,1,1
RAINFOREST_RESIN,94300.0,"[9996.0, 9995.0, nan, nan]","[2.0, 29.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -29.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-31.0,31.0,62.0,10000.0,10000.0,-50.0,50.0,50.0,,,,,,,,,9999.4,9999.4,9999.15,9999.4,9999.9125,0,-1
SQUID_INK,94300.0,"[1815.0, nan, nan, nan]","[31.0, nan, nan, nan]","[1818.0, nan, nan, nan]","[-31.0, nan, nan, nan]",1815.0,31.0,1818.0,-31.0,-31.0,31.0,62.0,1816.5,1816.5,-50.0,50.0,-50.0,,,,,,,,,1813.875,1815.8,1816.05,1813.875,1810.0,1,1
KELP,94400.0,"[2035.0, 2034.0, nan, nan]","[1.0, 22.0, nan, nan]","[2038.0, nan, nan, nan]","[-23.0, nan, nan, nan]",2035.0,1.0,2038.0,-23.0,-23.0,23.0,46.0,2036.5,2036.0217391304348,-50.0,50.0,38.0,,,,,,,,,2035.975,2036.3,2036.25,2035.975,2035.8625,1,1
RAINFOREST_RESIN,94400.0,"[9998.0, 9996.0, 9995.0, nan]","[4.0, 1.0, 22.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -22.0, nan, nan]",9998.0,4.0,10004.0,-1.0,-23.0,27.0,50.0,10001.0,9999.84,-50.0,50.0,50.0,,,,,,,,,9999.525,9999.6,9999.25,9999.525,9999.9375,1,-1
SQUID_INK,94400.0,"[1815.0, nan, nan, nan]","[23.0, nan, nan, nan]","[1818.0, nan, nan, nan]","[-23.0, nan, nan, nan]",1815.0,23.0,1818.0,-23.0,-23.0,23.0,46.0,1816.5,1816.5,-50.0,50.0,-50.0,,,,,,,,,1814.225,1816.0,1816.45,1814.225,1810.2375,1,1
KELP,94500.0,"[2034.0, nan, nan, nan]","[21.0, nan, nan, nan]","[2038.0, nan, nan, nan]","[-21.0, nan, nan, nan]",2034.0,21.0,2038.0,-21.0,-21.0,21.0,42.0,2036.0,2036.0,-50.0,50.0,38.0,,,,,,,,,2036.0,2036.2,2036.15,2036.0,2035.8625,1,1
RAINFOREST_RESIN,94500.0,"[9995.0, nan, nan, nan]","[21.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-21.0, nan, nan, nan]",9995.0,21.0,10005.0,-21.0,-21.0,21.0,42.0,10000.0,10000.0,-50.0,50.0,50.0,,,,,,,,,9999.575,9999.9,9999.25,9999.575,9999.9375,1,-1
SQUID_INK,94500.0,"[1812.0, nan, nan, nan]","[21.0, nan, nan, nan]","[1815.0, nan, nan, nan]","[-21.0, nan, nan, nan]",1812.0,21.0,1815.0,-21.0,-21.0,21.0,42.0,1813.5,1813.5,-50.0,50.0,-50.0,,,,,,,,,1814.425,1815.4,1816.05,1814.425,1810.35,1,1
KELP,94600.0,"[2035.0, 2034.0, nan, nan]","[2.0, 28.0, nan, nan]","[2038.0, nan, nan, nan]","[-28.0, nan, nan, nan]",2035.0,2.0,2038.0,-28.0,-28.0,30.0,58.0,2036.5,2035.9655172413795,-50.0,50.0,38.0,,,,,,,,,2036.025,2036.2,2036.2,2036.025,2035.875,1,1
RAINFOREST_RESIN,94600.0,"[9995.0, nan, nan, nan]","[28.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-28.0, nan, nan, nan]",9995.0,28.0,10005.0,-28.0,-28.0,28.0,56.0,10000.0,10000.0,-50.0,50.0,50.0,,,,,,,,,9999.575,9999.9,9999.6,9999.575,9999.9375,1,-1
SQUID_INK,94600.0,"[1813.0, 1812.0, nan, nan]","[2.0, 28.0, nan, nan]","[1815.0, nan, nan, nan]","[-28.0, nan, nan, nan]",1813.0,2.0,1815.0,-28.0,-28.0,30.0,58.0,1814.0,1813.4827586206895,-50.0,50.0,-50.0,,,,,,,,,1814.55,1815.1,1815.8,1814.55,1810.5125,1,1
KELP,94700.0,"[2036.0, 2034.0, nan, nan]","[1.0, 21.0, nan, nan]","[2037.0, 2038.0, nan, nan]","[-1.0, -20.0, nan, nan]",2036.0,1.0,2037.0,-1.0,-21.0,22.0,43.0,2036.5,2035.9767441860463,-50.0,50.0,38.0,,,,,,,,,2036.1,2036.4,2036.2,2036.1,2035.8875,1,1
RAINFOREST_RESIN,94700.0,"[9996.0, 9995.0, nan, nan]","[1.0, 20.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -20.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-21.0,21.0,42.0,10000.0,10000.0,-50.0,50.0,50.0,,,,,,,,,9999.575,10000.2,9999.5,9999.575,9999.9375,1,-1
SQUID_INK,94700.0,"[1819.0, 1818.0, 1817.0, nan]","[1.0, 1.0, 20.0, nan]","[1821.0, nan, nan, nan]","[-21.0, nan, nan, nan]",1819.0,1.0,1821.0,-21.0,-21.0,22.0,43.0,1820.0,1819.0232558139533,-50.0,50.0,-50.0,,,,,,,,,1814.95,1816.1,1815.85,1814.95,1810.825,1,1
KELP,94800.0,"[2034.0, nan, nan, nan]","[23.0, nan, nan, nan]","[2037.0, nan, nan, nan]","[-23.0, nan, nan, nan]",2034.0,23.0,2037.0,-23.0,-23.0,23.0,46.0,2035.5,2035.5,-50.0,50.0,38.0,,,,,,,,,2036.075,2036.2,2036.2,2036.075,2035.8875,1,1
RAINFOREST_RESIN,94800.0,"[9996.0, 9995.0, nan, nan]","[1.0, 22.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -22.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-23.0,23.0,46.0,10000.0,10000.0,-50.0,50.0,50.0,,,,,,,,,9999.575,10000.2,9999.8,9999.575,10000.0125,1,-1
SQUID_INK,94800.0,"[1815.0, nan, nan, nan]","[23.0, nan, nan, nan]","[1818.0, nan, nan, nan]","[-23.0, nan, nan, nan]",1815.0,23.0,1818.0,-23.0,-23.0,23.0,46.0,1816.5,1816.5,-50.0,50.0,-50.0,,,,,,,,,1815.05,1816.1,1815.95,1815.05,1811.05,1,1
KELP,94900.0,"[2034.0, nan, nan, nan]","[28.0, nan, nan, nan]","[2037.0, nan, nan, nan]","[-28.0, nan, nan, nan]",2034.0,28.0,2037.0,-28.0,-28.0,28.0,56.0,2035.5,2035.5,-50.0,50.0,38.0,,,,,,,,,2036.025,2036.0,2036.15,2036.025,2035.8875,-1,1
RAINFOREST_RESIN,94900.0,"[10002.0, 9996.0, 9995.0, nan]","[4.0, 2.0, 26.0, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -26.0, nan, nan]",10002.0,4.0,10004.0,-2.0,-28.0,32.0,60.0,10003.0,10000.133333333331,-50.0,50.0,50.0,,,,,,,,,9999.675,10000.6,10000.1,9999.675,10000.05,1,1
SQUID_INK,94900.0,"[1818.0, nan, nan, nan]","[28.0, nan, nan, nan]","[1821.0, nan, nan, nan]","[-28.0, nan, nan, nan]",1818.0,28.0,1821.0,-28.0,-28.0,28.0,56.0,1819.5,1819.5,-50.0,50.0,-50.0,,,,,,,,,1815.35,1816.7,1816.35,1815.35,1811.3875,1,1
KELP,95000.0,"[2034.0, nan, nan, nan]","[36.0, nan, nan, nan]","[2037.0, nan, nan, nan]","[-30.0, nan, nan, nan]",2034.0,36.0,2037.0,-30.0,-30.0,36.0,66.0,2035.5,2035.3636363636365,-50.0,50.0,38.0,,,,,,,,,2036.0,2035.9,2036.05,2036.0,2035.8875,-1,1
RAINFOREST_RESIN,95000.0,"[9996.0, 9995.0, nan, nan]","[1.0, 29.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -29.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-30.0,30.0,60.0,10000.0,10000.0,-50.0,50.0,46.0,,,,,,,,,9999.675,10000.6,10000.25,9999.675,9999.975,1,1
SQUID_INK,95000.0,"[1816.0, nan, nan, nan]","[36.0, nan, nan, nan]","[1819.0, nan, nan, nan]","[-30.0, nan, nan, nan]",1816.0,36.0,1819.0,-30.0,-30.0,36.0,66.0,1817.5,1817.3636363636365,-50.0,50.0,-50.0,,,,,,,,,1815.575,1817.5,1816.45,1815.575,1811.6875,1,1
KELP,95100.0,"[2036.0, 2034.0, nan, nan]","[1.0, 22.0, nan, nan]","[2037.0, nan, nan, nan]","[-22.0, nan, nan, nan]",2036.0,1.0,2037.0,-22.0,-22.0,23.0,45.0,2036.5,2035.5111111111112,-50.0,50.0,38.0,,,,,,,,,2036.075,2035.9,2036.05,2036.075,2035.9125,-1,1
RAINFOREST_RESIN,95100.0,"[9996.0, 9995.0, nan, nan]","[2.0, 20.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -20.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-22.0,22.0,44.0,10000.0,10000.0,-50.0,50.0,46.0,,,,,,,,,9999.725,10000.6,10000.25,9999.725,9999.975,1,1
SQUID_INK,95100.0,"[1816.0, 1814.0, nan, nan]","[1.0, 22.0, nan, nan]","[1817.0, nan, nan, nan]","[-22.0, nan, nan, nan]",1816.0,1.0,1817.0,-22.0,-22.0,23.0,45.0,1816.5,1815.5111111111112,-50.0,50.0,-50.0,,,,,,,,,1815.825,1818.0,1816.55,1815.825,1811.9875,1,1
KELP,95200.0,"[2034.0, nan, nan, nan]","[29.0, nan, nan, nan]","[2038.0, nan, nan, nan]","[-29.0, nan, nan, nan]",2034.0,29.0,2038.0,-29.0,-29.0,29.0,58.0,2036.0,2036.0,-50.0,50.0,38.0,,,,,,,,,2036.075,2035.8,2036.1,2036.075,2035.9375,-1,1
RAINFOREST_RESIN,95200.0,"[9995.0, nan, nan, nan]","[29.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-29.0, nan, nan, nan]",9995.0,29.0,10005.0,-29.0,-29.0,29.0,58.0,10000.0,10000.0,-50.0,50.0,46.0,,,,,,,,,9999.65,10000.6,10000.4,9999.65,9999.975,1,1
SQUID_INK,95200.0,"[1815.0, nan, nan, nan]","[29.0, nan, nan, nan]","[1818.0, nan, nan, nan]","[-29.0, nan, nan, nan]",1815.0,29.0,1818.0,-29.0,-29.0,29.0,58.0,1816.5,1816.5,-50.0,50.0,-50.0,,,,,,,,,1816.075,1817.3,1816.7,1816.075,1812.325,1,1
KELP,95300.0,"[2034.0, nan, nan, nan]","[26.0, nan, nan, nan]","[2036.0, 2038.0, nan, nan]","[-4.0, -26.0, nan, nan]",2034.0,26.0,2036.0,-4.0,-30.0,26.0,56.0,2035.0,2036.0,-50.0,50.0,38.0,,,,,,,,,2036.075,2035.7,2035.95,2036.075,2035.9375,-1,1
RAINFOREST_RESIN,95300.0,"[9995.0, nan, nan, nan]","[26.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-26.0, nan, nan, nan]",9995.0,26.0,10005.0,-26.0,-26.0,26.0,52.0,10000.0,10000.0,-50.0,50.0,46.0,,,,,,,,,9999.775,10000.6,10000.4,9999.775,9999.8875,1,1
SQUID_INK,95300.0,"[1815.0, nan, nan, nan]","[26.0, nan, nan, nan]","[1817.0, 1818.0, nan, nan]","[-4.0, -26.0, nan, nan]",1815.0,26.0,1817.0,-4.0,-30.0,26.0,56.0,1816.0,1816.5357142857144,-50.0,50.0,-50.0,,,,,,,,,1816.35,1817.2,1816.65,1816.35,1812.7,1,1
KELP,95400.0,"[2034.0, nan, nan, nan]","[30.0, nan, nan, nan]","[2036.0, 2037.0, 2038.0, nan]","[-1.0, -2.0, -28.0, nan]",2034.0,30.0,2036.0,-1.0,-31.0,30.0,61.0,2035.0,2035.967213114754,-50.0,50.0,42.0,,,,,,,,,2036.025,2035.6,2035.8,2036.025,2035.925,-1,-1
RAINFOREST_RESIN,95400.0,"[9996.0, 9995.0, nan, nan]","[2.0, 28.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -28.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-30.0,30.0,60.0,10000.0,10000.0,-50.0,50.0,46.0,,,,,,,,,9999.775,10000.0,10000.3,9999.775,9999.9125,1,1
SQUID_INK,95400.0,"[1814.0, nan, nan, nan]","[30.0, nan, nan, nan]","[1816.0, 1817.0, 1818.0, nan]","[-1.0, -2.0, -28.0, nan]",1814.0,30.0,1816.0,-1.0,-31.0,30.0,61.0,1815.0,1815.967213114754,-50.0,50.0,-50.0,,,,,,,,,1816.475,1816.3,1816.5,1816.475,1813.0125,-1,1
