product,timestamp,bid_prices,bid_volumes,ask_prices,ask_volumes,best_bid,best_bid_volume,best_ask,best_ask_volume,total_ask_volume,total_bid_volume,total_volume,mid_price,weighted_mid_price,max_sell_position,max_buy_position,current_position,observation_plain_value,observation_bidPrice,observation_askPrice,observation_transportFees,observation_exportTariff,observation_importTariff,observation_sugarPrice,observation_sunlightIndex,order_quantity,order_price,order_revenue,fair_price,sma_16,sma_27,sma_cross16_27_signal,sma_cross16_27_mom28_0.0045_signal
KELP,76600.0,"[2029.0, nan, nan, nan]","[29.0, nan, nan, nan]","[2032.0, nan, nan, nan]","[-29.0, nan, nan, nan]",2029.0,29.0,2032.0,-29.0,-29.0,29.0,58.0,2030.5,2030.5,-50.0,50.0,45.0,,,,,,,,,0.0,0.0,0.0,2031.225,,,,
RAINFOREST_RESIN,76600.0,"[9995.0, nan, nan, nan]","[29.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-29.0, nan, nan, nan]",9995.0,29.0,10005.0,-29.0,-29.0,29.0,58.0,10000.0,10000.0,-50.0,50.0,32.0,,,,,,,,,0.0,0.0,0.0,10000.125,,,,
SQUID_INK,76600.0,"[1962.0, nan, nan, nan]","[29.0, nan, nan, nan]","[1965.0, nan, nan, nan]","[-29.0, nan, nan, nan]",1962.0,29.0,1965.0,-29.0,-29.0,29.0,58.0,1963.5,1963.5,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1959.9375,1959.9074074074074,1.0,-1.0
KELP,76700.0,"[2029.0, nan, nan, nan]","[30.0, nan, nan, nan]","[2032.0, nan, nan, nan]","[-31.0, nan, nan, nan]",2029.0,30.0,2032.0,-31.0,-31.0,30.0,61.0,2030.5,2030.5245901639344,-50.0,50.0,45.0,,,,,,,,,0.0,0.0,0.0,2031.225,,,,
RAINFOREST_RESIN,76700.0,"[9998.0, 9996.0, 9995.0, nan]","[9.0, 1.0, 30.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -30.0, nan, nan]",9998.0,9.0,10004.0,-1.0,-31.0,40.0,71.0,10001.0,9999.74647887324,-50.0,50.0,32.0,,,,,,,,,0.0,0.0,0.0,10000.175,,,,
SQUID_INK,76700.0,"[1962.0, nan, nan, nan]","[30.0, nan, nan, nan]","[1965.0, nan, nan, nan]","[-31.0, nan, nan, nan]",1962.0,30.0,1965.0,-31.0,-31.0,30.0,61.0,1963.5,1963.5245901639344,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1960.3125,1959.851851851852,1.0,-1.0
KELP,76800.0,"[2029.0, nan, nan, nan]","[25.0, nan, nan, nan]","[2032.0, nan, nan, nan]","[-25.0, nan, nan, nan]",2029.0,25.0,2032.0,-25.0,-25.0,25.0,50.0,2030.5,2030.5,-50.0,50.0,45.0,,,,,,,,,0.0,0.0,0.0,2031.175,,,,
RAINFOREST_RESIN,76800.0,"[9995.0, nan, nan, nan]","[25.0, nan, nan, nan]","[10002.0, 10005.0, nan, nan]","[-6.0, -25.0, nan, nan]",9995.0,25.0,10002.0,-6.0,-31.0,25.0,56.0,9998.5,10000.214285714286,-50.0,50.0,32.0,,,,,,,,,0.0,0.0,0.0,10000.1,,,,
SQUID_INK,76800.0,"[1961.0, nan, nan, nan]","[25.0, nan, nan, nan]","[1965.0, nan, nan, nan]","[-25.0, nan, nan, nan]",1961.0,25.0,1965.0,-25.0,-25.0,25.0,50.0,1963.0,1963.0,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1960.65625,1959.7777777777778,1.0,-1.0
KELP,76900.0,"[2029.0, nan, nan, nan]","[34.0, nan, nan, nan]","[2032.0, nan, nan, nan]","[-29.0, nan, nan, nan]",2029.0,34.0,2032.0,-29.0,-29.0,34.0,63.0,2030.5,2030.3809523809523,-50.0,50.0,45.0,,,,,,,,,0.0,0.0,0.0,2031.125,,,,
RAINFOREST_RESIN,76900.0,"[9998.0, 9996.0, 9995.0, nan]","[3.0, 2.0, 27.0, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -27.0, nan, nan]",9998.0,3.0,10004.0,-2.0,-29.0,32.0,61.0,10001.0,9999.901639344262,-50.0,50.0,32.0,,,,,,,,,0.0,0.0,0.0,10000.15,,,,
SQUID_INK,76900.0,"[1961.0, nan, nan, nan]","[34.0, nan, nan, nan]","[1964.0, nan, nan, nan]","[-29.0, nan, nan, nan]",1961.0,34.0,1964.0,-29.0,-29.0,34.0,63.0,1962.5,1962.3809523809523,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1961.09375,1959.8333333333333,1.0,-1.0
KELP,77000.0,"[2029.0, nan, nan, nan]","[28.0, nan, nan, nan]","[2031.0, 2032.0, nan, nan]","[-4.0, -28.0, nan, nan]",2029.0,28.0,2031.0,-4.0,-32.0,28.0,60.0,2030.0,2030.5333333333333,-50.0,50.0,45.0,,,,,,,,,4.0,2031.0,8124.0,2031.05,,,,
RAINFOREST_RESIN,77000.0,"[9995.0, nan, nan, nan]","[28.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-28.0, nan, nan, nan]",9995.0,28.0,10005.0,-28.0,-28.0,28.0,56.0,10000.0,10000.0,-50.0,50.0,32.0,,,,,,,,,0.0,0.0,0.0,10000.3,,,,
SQUID_INK,77000.0,"[1962.0, nan, nan, nan]","[28.0, nan, nan, nan]","[1964.0, 1965.0, nan, nan]","[-4.0, -28.0, nan, nan]",1962.0,28.0,1964.0,-4.0,-32.0,28.0,60.0,1963.0,1963.5333333333333,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1961.5625,1959.9259259259259,1.0,-1.0
KELP,77100.0,"[2031.0, 2029.0, nan, nan]","[5.0, 23.0, nan, nan]","[2032.0, nan, nan, nan]","[-22.0, nan, nan, nan]",2031.0,5.0,2032.0,-22.0,-22.0,28.0,50.0,2031.5,2030.52,-50.0,50.0,49.0,,,,,,,,,0.0,0.0,0.0,2031.075,,,,
RAINFOREST_RESIN,77100.0,"[9998.0, 9995.0, nan, nan]","[10.0, 22.0, nan, nan]","[10005.0, nan, nan, nan]","[-22.0, nan, nan, nan]",9998.0,10.0,10005.0,-22.0,-22.0,32.0,54.0,10001.5,9999.62962962963,-50.0,50.0,32.0,,,,,,,,,0.0,0.0,0.0,10000.425,,,,
SQUID_INK,77100.0,"[1965.0, 1963.0, nan, nan]","[5.0, 23.0, nan, nan]","[1966.0, nan, nan, nan]","[-22.0, nan, nan, nan]",1965.0,5.0,1966.0,-22.0,-22.0,28.0,50.0,1965.5,1964.52,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1962.125,1960.0740740740741,1.0,-1.0
KELP,77200.0,"[2029.0, nan, nan, nan]","[30.0, nan, nan, nan]","[2032.0, nan, nan, nan]","[-30.0, nan, nan, nan]",2029.0,30.0,2032.0,-30.0,-30.0,30.0,60.0,2030.5,2030.5,-50.0,50.0,49.0,,,,,,,,,0.0,0.0,0.0,2031.025,,,,
RAINFOREST_RESIN,77200.0,"[9995.0, nan, nan, nan]","[30.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-30.0, nan, nan, nan]",9995.0,30.0,10005.0,-30.0,-30.0,30.0,60.0,10000.0,10000.0,-50.0,50.0,32.0,,,,,,,,,0.0,0.0,0.0,10000.425,,,,
SQUID_INK,77200.0,"[1963.0, nan, nan, nan]","[30.0, nan, nan, nan]","[1967.0, nan, nan, nan]","[-30.0, nan, nan, nan]",1963.0,30.0,1967.0,-30.0,-30.0,30.0,60.0,1965.0,1965.0,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1962.65625,1960.2037037037037,1.0,-1.0
KELP,77300.0,"[2028.0, nan, nan, nan]","[25.0, nan, nan, nan]","[2031.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2028.0,25.0,2031.0,-26.0,-26.0,25.0,51.0,2029.5,2029.5294117647059,-50.0,50.0,49.0,,,,,,,,,0.0,0.0,0.0,2030.95,,,,
RAINFOREST_RESIN,77300.0,"[9998.0, 9996.0, 9995.0, nan]","[4.0, 1.0, 25.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -25.0, nan, nan]",9998.0,4.0,10004.0,-1.0,-26.0,30.0,56.0,10001.0,9999.857142857143,-50.0,50.0,32.0,,,,,,,,,0.0,0.0,0.0,10000.425,,,,
SQUID_INK,77300.0,"[1967.0, nan, nan, nan]","[25.0, nan, nan, nan]","[1971.0, nan, nan, nan]","[-26.0, nan, nan, nan]",1967.0,25.0,1971.0,-26.0,-26.0,25.0,51.0,1969.0,1969.0392156862745,-50.0,50.0,-50.0,,,,,,,,,26.0,1971.0,51246.0,,1963.1875,1960.6296296296296,1.0,1.0
KELP,77400.0,"[2028.0, nan, nan, nan]","[29.0, nan, nan, nan]","[2030.0, 2031.0, nan, nan]","[-3.0, -29.0, nan, nan]",2028.0,29.0,2030.0,-3.0,-32.0,29.0,61.0,2029.0,2029.5245901639344,-50.0,50.0,49.0,,,,,,,,,1.0,2030.0,2030.0,2030.825,,,,
RAINFOREST_RESIN,77400.0,"[9996.0, 9995.0, nan, nan]","[2.0, 27.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -27.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-29.0,29.0,58.0,10000.0,10000.0,-50.0,50.0,32.0,,,,,,,,,0.0,0.0,0.0,10000.425,,,,
SQUID_INK,77400.0,"[1966.0, nan, nan, nan]","[29.0, nan, nan, nan]","[1968.0, 1969.0, nan, nan]","[-3.0, -29.0, nan, nan]",1966.0,29.0,1968.0,-3.0,-32.0,29.0,61.0,1967.0,1967.5245901639344,-50.0,50.0,-24.0,,,,,,,,,3.0,1968.0,5904.0,,1963.5,1960.9814814814815,1.0,1.0
KELP,77500.0,"[2028.0, nan, nan, nan]","[24.0, nan, nan, nan]","[2031.0, nan, nan, nan]","[-24.0, nan, nan, nan]",2028.0,24.0,2031.0,-24.0,-24.0,24.0,48.0,2029.5,2029.5,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,2030.75,,,,
RAINFOREST_RESIN,77500.0,"[9996.0, 9995.0, nan, nan]","[1.0, 23.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -23.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-24.0,24.0,48.0,10000.0,10000.0,-50.0,50.0,32.0,,,,,,,,,0.0,0.0,0.0,10000.425,,,,
SQUID_INK,77500.0,"[1966.0, nan, nan, nan]","[24.0, nan, nan, nan]","[1969.0, nan, nan, nan]","[-24.0, nan, nan, nan]",1966.0,24.0,1969.0,-24.0,-24.0,24.0,48.0,1967.5,1967.5,-50.0,50.0,-21.0,,,,,,,,,24.0,1969.0,47256.0,,1963.96875,1961.4074074074074,1.0,1.0
KELP,77600.0,"[2028.0, nan, nan, nan]","[30.0, nan, nan, nan]","[2031.0, nan, nan, nan]","[-30.0, nan, nan, nan]",2028.0,30.0,2031.0,-30.0,-30.0,30.0,60.0,2029.5,2029.5,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,2030.675,,,,
RAINFOREST_RESIN,77600.0,"[9998.0, 9995.0, nan, nan]","[3.0, 30.0, nan, nan]","[10005.0, nan, nan, nan]","[-30.0, nan, nan, nan]",9998.0,3.0,10005.0,-30.0,-30.0,33.0,63.0,10001.5,9999.904761904761,-50.0,50.0,32.0,,,,,,,,,0.0,0.0,0.0,10000.65,,,,
SQUID_INK,77600.0,"[1966.0, nan, nan, nan]","[30.0, nan, nan, nan]","[1970.0, nan, nan, nan]","[-30.0, nan, nan, nan]",1966.0,30.0,1970.0,-30.0,-30.0,30.0,60.0,1968.0,1968.0,-50.0,50.0,3.0,,,,,,,,,30.0,1970.0,59100.0,,1964.40625,1961.8333333333333,1.0,1.0
KELP,77700.0,"[2027.0, nan, nan, nan]","[31.0, nan, nan, nan]","[2030.0, nan, nan, nan]","[-31.0, nan, nan, nan]",2027.0,31.0,2030.0,-31.0,-31.0,31.0,62.0,2028.5,2028.5,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,2030.475,,,,
RAINFOREST_RESIN,77700.0,"[10002.0, 9996.0, 9995.0, nan]","[1.0, 1.0, 30.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -30.0, nan, nan]",10002.0,1.0,10004.0,-1.0,-31.0,32.0,63.0,10003.0,10000.031746031746,-50.0,50.0,32.0,,,,,,,,,-1.0,10002.0,-10002.0,10000.8,,,,
SQUID_INK,77700.0,"[1967.0, nan, nan, nan]","[31.0, nan, nan, nan]","[1970.0, nan, nan, nan]","[-31.0, nan, nan, nan]",1967.0,31.0,1970.0,-31.0,-31.0,31.0,62.0,1968.5,1968.5,-50.0,50.0,33.0,,,,,,,,,17.0,1970.0,33490.0,,1964.84375,1962.2777777777778,1.0,1.0
KELP,77800.0,"[2026.0, nan, nan, nan]","[31.0, nan, nan, nan]","[2030.0, nan, nan, nan]","[-31.0, nan, nan, nan]",2026.0,31.0,2030.0,-31.0,-31.0,31.0,62.0,2028.0,2028.0,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,2030.275,,,,
RAINFOREST_RESIN,77800.0,"[9998.0, 9996.0, 9995.0, nan]","[2.0, 2.0, 29.0, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -29.0, nan, nan]",9998.0,2.0,10004.0,-2.0,-31.0,33.0,64.0,10001.0,9999.9375,-50.0,50.0,31.0,,,,,,,,,0.0,0.0,0.0,10000.9,,,,
SQUID_INK,77800.0,"[1967.0, nan, nan, nan]","[31.0, nan, nan, nan]","[1970.0, 1971.0, nan, nan]","[-2.0, -29.0, nan, nan]",1967.0,31.0,1970.0,-2.0,-31.0,31.0,62.0,1968.5,1968.967741935484,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,,1965.25,1962.6851851851852,1.0,1.0
KELP,77900.0,"[2029.0, 2026.0, nan, nan]","[1.0, 26.0, nan, nan]","[2030.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2029.0,1.0,2030.0,-26.0,-26.0,27.0,53.0,2029.5,2028.0188679245282,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,2030.25,,,,
RAINFOREST_RESIN,77900.0,"[9996.0, 9995.0, nan, nan]","[2.0, 24.0, nan, nan]","[9998.0, 10002.0, 10004.0, 10005.0]","[-1.0, -7.0, -2.0, -24.0]",9996.0,2.0,9998.0,-1.0,-34.0,26.0,60.0,9997.0,10000.2,-50.0,50.0,31.0,,,,,,,,,1.0,9998.0,9998.0,10000.75,,,,
SQUID_INK,77900.0,"[1970.0, 1967.0, nan, nan]","[1.0, 26.0, nan, nan]","[1971.0, nan, nan, nan]","[-26.0, nan, nan, nan]",1970.0,1.0,1971.0,-26.0,-26.0,27.0,53.0,1970.5,1969.0188679245282,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,,1965.75,1963.1666666666667,1.0,1.0
KELP,78000.0,"[2027.0, nan, nan, nan]","[21.0, nan, nan, nan]","[2030.0, nan, nan, nan]","[-21.0, nan, nan, nan]",2027.0,21.0,2030.0,-21.0,-21.0,21.0,42.0,2028.5,2028.5,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,2030.1,,,,
RAINFOREST_RESIN,78000.0,"[9995.0, nan, nan, nan]","[21.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-21.0, nan, nan, nan]",9995.0,21.0,10005.0,-21.0,-21.0,21.0,42.0,10000.0,10000.0,-50.0,50.0,32.0,,,,,,,,,0.0,0.0,0.0,10000.7,,,,
SQUID_INK,78000.0,"[1970.0, nan, nan, nan]","[21.0, nan, nan, nan]","[1974.0, nan, nan, nan]","[-21.0, nan, nan, nan]",1970.0,21.0,1974.0,-21.0,-21.0,21.0,42.0,1972.0,1972.0,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,,1966.28125,1963.7777777777778,1.0,1.0
KELP,78100.0,"[2026.0, nan, nan, nan]","[23.0, nan, nan, nan]","[2030.0, nan, nan, nan]","[-24.0, nan, nan, nan]",2026.0,23.0,2030.0,-24.0,-24.0,23.0,47.0,2028.0,2028.0425531914893,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,2029.95,,,,
RAINFOREST_RESIN,78100.0,"[9995.0, nan, nan, nan]","[24.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-24.0, nan, nan, nan]",9995.0,24.0,10005.0,-24.0,-24.0,24.0,48.0,10000.0,10000.0,-50.0,50.0,32.0,,,,,,,,,0.0,0.0,0.0,10000.525,,,,
SQUID_INK,78100.0,"[1970.0, nan, nan, nan]","[23.0, nan, nan, nan]","[1974.0, nan, nan, nan]","[-24.0, nan, nan, nan]",1970.0,23.0,1974.0,-24.0,-24.0,23.0,47.0,1972.0,1972.0425531914893,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,,1966.8125,1964.388888888889,1.0,1.0
KELP,78200.0,"[2029.0, 2027.0, 2026.0, nan]","[1.0, 5.0, 24.0, nan]","[2030.0, nan, nan, nan]","[-24.0, nan, nan, nan]",2029.0,1.0,2030.0,-24.0,-24.0,30.0,54.0,2029.5,2027.9259259259259,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,2029.875,,,,
RAINFOREST_RESIN,78200.0,"[10002.0, 9995.0, nan, nan]","[1.0, 24.0, nan, nan]","[10005.0, nan, nan, nan]","[-24.0, nan, nan, nan]",10002.0,1.0,10005.0,-24.0,-24.0,25.0,49.0,10003.5,10000.040816326531,-50.0,50.0,32.0,,,,,,,,,-1.0,10002.0,-10002.0,10000.625,,,,
SQUID_INK,78200.0,"[1972.0, 1970.0, nan, nan]","[1.0, 29.0, nan, nan]","[1973.0, nan, nan, nan]","[-24.0, nan, nan, nan]",1972.0,1.0,1973.0,-24.0,-24.0,30.0,54.0,1972.5,1971.3703703703704,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,,1967.375,1964.9814814814815,1.0,1.0
KELP,78300.0,"[2026.0, nan, nan, nan]","[25.0, nan, nan, nan]","[2030.0, nan, nan, nan]","[-25.0, nan, nan, nan]",2026.0,25.0,2030.0,-25.0,-25.0,25.0,50.0,2028.0,2028.0,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,2029.725,,,,
RAINFOREST_RESIN,78300.0,"[9995.0, nan, nan, nan]","[25.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-25.0, nan, nan, nan]",9995.0,25.0,10005.0,-25.0,-25.0,25.0,50.0,10000.0,10000.0,-50.0,50.0,31.0,,,,,,,,,0.0,0.0,0.0,10000.575,,,,
SQUID_INK,78300.0,"[1970.0, nan, nan, nan]","[25.0, nan, nan, nan]","[1973.0, nan, nan, nan]","[-25.0, nan, nan, nan]",1970.0,25.0,1973.0,-25.0,-25.0,25.0,50.0,1971.5,1971.5,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,,1967.875,1965.537037037037,1.0,1.0
KELP,78400.0,"[2026.0, nan, nan, nan]","[25.0, nan, nan, nan]","[2029.0, nan, nan, nan]","[-25.0, nan, nan, nan]",2026.0,25.0,2029.0,-25.0,-25.0,25.0,50.0,2027.5,2027.5,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,2029.525,,,,
RAINFOREST_RESIN,78400.0,"[9995.0, nan, nan, nan]","[25.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-25.0, nan, nan, nan]",9995.0,25.0,10005.0,-25.0,-25.0,25.0,50.0,10000.0,10000.0,-50.0,50.0,31.0,,,,,,,,,0.0,0.0,0.0,10000.575,,,,
SQUID_INK,78400.0,"[1971.0, nan, nan, nan]","[25.0, nan, nan, nan]","[1975.0, nan, nan, nan]","[-25.0, nan, nan, nan]",1971.0,25.0,1975.0,-25.0,-25.0,25.0,50.0,1973.0,1973.0,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,,1968.5,1966.0,1.0,1.0
KELP,78500.0,"[2026.0, nan, nan, nan]","[29.0, nan, nan, nan]","[2029.0, nan, nan, nan]","[-25.0, nan, nan, nan]",2026.0,29.0,2029.0,-25.0,-25.0,29.0,54.0,2027.5,2027.388888888889,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,2029.325,,,,
RAINFOREST_RESIN,78500.0,"[9996.0, 9995.0, nan, nan]","[2.0, 23.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -23.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-25.0,25.0,50.0,10000.0,10000.0,-50.0,50.0,31.0,,,,,,,,,0.0,0.0,0.0,10000.45,,,,
SQUID_INK,78500.0,"[1972.0, 1971.0, nan, nan]","[4.0, 25.0, nan, nan]","[1974.0, 1975.0, nan, nan]","[-2.0, -23.0, nan, nan]",1972.0,4.0,1974.0,-2.0,-25.0,29.0,54.0,1973.0,1972.888888888889,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,,1969.15625,1966.4074074074074,1.0,1.0
KELP,78600.0,"[2026.0, nan, nan, nan]","[25.0, nan, nan, nan]","[2028.0, 2029.0, nan, nan]","[-3.0, -25.0, nan, nan]",2026.0,25.0,2028.0,-3.0,-28.0,25.0,53.0,2027.0,2027.5283018867924,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,2029.15,,,,
RAINFOREST_RESIN,78600.0,"[9996.0, 9995.0, nan, nan]","[2.0, 23.0, nan, nan]","[10002.0, 10004.0, 10005.0, nan]","[-5.0, -2.0, -23.0, nan]",9996.0,2.0,10002.0,-5.0,-30.0,25.0,55.0,9999.0,10000.181818181818,-50.0,50.0,31.0,,,,,,,,,0.0,0.0,0.0,10000.4,,,,
SQUID_INK,78600.0,"[1971.0, nan, nan, nan]","[25.0, nan, nan, nan]","[1973.0, 1974.0, nan, nan]","[-3.0, -25.0, nan, nan]",1971.0,25.0,1973.0,-3.0,-28.0,25.0,53.0,1972.0,1972.5283018867924,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,,1969.71875,1966.851851851852,1.0,1.0
KELP,78700.0,"[2026.0, nan, nan, nan]","[26.0, nan, nan, nan]","[2029.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2026.0,26.0,2029.0,-26.0,-26.0,26.0,52.0,2027.5,2027.5,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,2029.0,,,,
RAINFOREST_RESIN,78700.0,"[9996.0, 9995.0, nan, nan]","[1.0, 25.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -25.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-26.0,26.0,52.0,10000.0,10000.0,-50.0,50.0,31.0,,,,,,,,,0.0,0.0,0.0,10000.35,,,,
SQUID_INK,78700.0,"[1971.0, nan, nan, nan]","[26.0, nan, nan, nan]","[1974.0, nan, nan, nan]","[-26.0, nan, nan, nan]",1971.0,26.0,1974.0,-26.0,-26.0,26.0,52.0,1972.5,1972.5,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,,1970.15625,1967.2777777777778,1.0,1.0
KELP,78800.0,"[2026.0, nan, nan, nan]","[29.0, nan, nan, nan]","[2029.0, nan, nan, nan]","[-29.0, nan, nan, nan]",2026.0,29.0,2029.0,-29.0,-29.0,29.0,58.0,2027.5,2027.5,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,2028.85,,,,
RAINFOREST_RESIN,78800.0,"[9995.0, nan, nan, nan]","[29.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-29.0, nan, nan, nan]",9995.0,29.0,10005.0,-29.0,-29.0,29.0,58.0,10000.0,10000.0,-50.0,50.0,31.0,,,,,,,,,0.0,0.0,0.0,10000.425,,,,
SQUID_INK,78800.0,"[1969.0, nan, nan, nan]","[29.0, nan, nan, nan]","[1973.0, nan, nan, nan]","[-29.0, nan, nan, nan]",1969.0,29.0,1973.0,-29.0,-29.0,29.0,58.0,1971.0,1971.0,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,,1970.53125,1967.6296296296296,1.0,1.0
KELP,78900.0,"[2026.0, 2025.0, nan, nan]","[1.0, 25.0, nan, nan]","[2029.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2026.0,1.0,2029.0,-26.0,-26.0,26.0,52.0,2027.5,2027.0192307692307,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,2028.7,,,,
RAINFOREST_RESIN,78900.0,"[9996.0, 9995.0, nan, nan]","[1.0, 25.0, nan, nan]","[9998.0, 10004.0, 10005.0, nan]","[-1.0, -1.0, -25.0, nan]",9996.0,1.0,9998.0,-1.0,-27.0,26.0,53.0,9997.0,9999.962264150943,-50.0,50.0,31.0,,,,,,,,,1.0,9998.0,9998.0,10000.225,,,,
SQUID_INK,78900.0,"[1970.0, nan, nan, nan]","[26.0, nan, nan, nan]","[1973.0, nan, nan, nan]","[-26.0, nan, nan, nan]",1970.0,26.0,1973.0,-26.0,-26.0,26.0,52.0,1971.5,1971.5,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,,1970.6875,1967.9814814814815,1.0,1.0
KELP,79000.0,"[2026.0, 2025.0, nan, nan]","[7.0, 22.0, nan, nan]","[2028.0, 2029.0, nan, nan]","[-1.0, -21.0, nan, nan]",2026.0,7.0,2028.0,-1.0,-22.0,29.0,51.0,2027.0,2026.8431372549019,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,2028.55,,,,
RAINFOREST_RESIN,79000.0,"[9996.0, 9995.0, nan, nan]","[1.0, 21.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -21.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-22.0,22.0,44.0,10000.0,10000.0,-50.0,50.0,32.0,,,,,,,,,0.0,0.0,0.0,10000.225,,,,
SQUID_INK,79000.0,"[1969.0, 1968.0, nan, nan]","[8.0, 21.0, nan, nan]","[1972.0, nan, nan, nan]","[-22.0, nan, nan, nan]",1969.0,8.0,1972.0,-22.0,-22.0,29.0,51.0,1970.5,1969.8823529411766,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,,1970.90625,1968.2777777777778,1.0,1.0
KELP,79100.0,"[2025.0, nan, nan, nan]","[20.0, nan, nan, nan]","[2029.0, nan, nan, nan]","[-20.0, nan, nan, nan]",2025.0,20.0,2029.0,-20.0,-20.0,20.0,40.0,2027.0,2027.0,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,2028.325,,,,
RAINFOREST_RESIN,79100.0,"[9995.0, nan, nan, nan]","[20.0, nan, nan, nan]","[9998.0, 10005.0, nan, nan]","[-5.0, -20.0, nan, nan]",9995.0,20.0,9998.0,-5.0,-25.0,20.0,45.0,9996.5,9999.777777777777,-50.0,50.0,32.0,,,,,,,,,5.0,9998.0,49990.0,9999.975,,,,
SQUID_INK,79100.0,"[1969.0, nan, nan, nan]","[20.0, nan, nan, nan]","[1972.0, nan, nan, nan]","[-20.0, nan, nan, nan]",1969.0,20.0,1972.0,-20.0,-20.0,20.0,40.0,1970.5,1970.5,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,,1971.09375,1968.537037037037,1.0,1.0
KELP,79200.0,"[2025.0, nan, nan, nan]","[26.0, nan, nan, nan]","[2028.0, 2029.0, nan, nan]","[-2.0, -24.0, nan, nan]",2025.0,26.0,2028.0,-2.0,-26.0,26.0,52.0,2026.5,2026.9615384615386,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,2028.125,,,,
